trip_id,aircraft,trip_type,trip_start_month,price
TRIP_1353,N523AR,Charter flight,2025-03-01,36360.24
TRIP_1354,N372MZ,Charter flight,2025-06-01,32441.8
TRIP_1355,N523AR,Charter flight,2026-02-01,36002.61
TRIP_1356,N452M,Charter flight,2025-12-01,22191.61
TRIP_1357,N452M,Charter flight,2025-08-01,18902.34
TRIP_1358,N71HC,Owner flight,2025-08-01,23588.46
TRIP_1359,N716TM,Charter flight,2025-11-01,36982.79
TRIP_1360,N579MH,Charter flight,2026-01-01,20150.32
TRIP_1361,N610TX,Charter flight,2025-09-01,22640.92
TRIP_1362,N99CT,Charter flight,2025-01-01,19475.97
TRIP_1363,N579MH,Owner flight,2026-02-01,23373.04
TRIP_1364,N579MH,Owner flight,2025-01-01,20444.11
TRIP_1365,N372MZ,Charter flight,2025-03-01,37525.79
TRIP_1366,N301VR,Charter flight,2025-03-01,20127.84
TRIP_1367,N372MZ,Charter flight,2025-10-01,37695.03
TRIP_1368,N452M,Charter flight,2025-08-01,19122.54
TRIP_1369,N99CT,Owner flight,2025-10-01,18836.49
TRIP_1370,N716TM,Charter flight,2025-01-01,32014.25
TRIP_1371,N610TX,Charter flight,2026-01-01,21490.08
TRIP_1372,N99CT,Charter flight,2025-02-01,18799.13
TRIP_1373,N452M,Owner flight,2025-02-01,19992.22
TRIP_1374,N523AR,Charter flight,2025-03-01,32926.29
TRIP_1375,N716TM,Charter flight,2026-01-01,36760.34
TRIP_1376,N452M,Charter flight,2025-06-01,16161.74
TRIP_1377,N523AR,Owner flight,2025-01-01,35988.13
TRIP_1378,N495DD,Charter flight,2025-02-01,41925.37
TRIP_1379,N71HC,Charter flight,2026-01-01,23590.07
TRIP_1380,N579MH,Charter flight,2026-01-01,21841.71
TRIP_1381,N99CT,Charter flight,2025-01-01,21736.5
TRIP_1382,N71HC,Charter flight,2025-05-01,21251.41
TRIP_1383,N610TX,Owner flight,2026-01-01,24173.48
TRIP_1384,N716TM,Charter flight,2026-01-01,24959.54
TRIP_1385,N604XT,Charter flight,2025-07-01,39451.47
TRIP_1386,N71HC,Charter flight,2025-08-01,19831.21
TRIP_1387,N604CH,Charter flight,2025-10-01,32027.08
TRIP_1388,N301VR,Owner flight,2025-01-01,18570.49
TRIP_1389,N610TX,Charter flight,2025-07-01,17250.23
TRIP_1390,N523AR,Charter flight,2026-01-01,32543.53
TRIP_1391,N716TM,Charter flight,2025-05-01,30681.06
TRIP_1392,N301VR,Charter flight,2025-10-01,20950.54
TRIP_1393,N99CT,Charter flight,2025-01-01,21974.84
TRIP_1394,N495DD,Charter flight,2025-03-01,33973.71
TRIP_1395,N71HC,Charter flight,2025-07-01,24249.31
TRIP_1396,N452M,Charter flight,2025-10-01,19128.95
TRIP_1397,N523AR,Charter flight,2025-01-01,33764.55
TRIP_1398,N716TM,Charter flight,2025-07-01,33108.24
TRIP_1399,N579MH,Owner flight,2025-05-01,26095.17
TRIP_1400,N372MZ,Charter flight,2025-01-01,37798.29
TRIP_1401,N99CT,Charter flight,2025-01-01,21738.42
TRIP_1402,N99CT,Charter flight,2026-02-01,20189.73
TRIP_1403,N301VR,Charter flight,2025-01-01,17148.44
TRIP_1404,N372MZ,Charter flight,2025-11-01,33722.24
TRIP_1405,N604XT,Charter flight,2025-09-01,40912.56
TRIP_1406,N523AR,Charter flight,2025-11-01,39052.95
TRIP_1407,N452M,Owner flight,2026-01-01,21235.13
TRIP_1408,N604CH,Charter flight,2025-03-01,33462.19
TRIP_1409,N579MH,Charter flight,2026-01-01,23952.34
TRIP_1410,N452M,Charter flight,2025-05-01,19549.99
TRIP_1411,N99CT,Charter flight,2025-11-01,23482.63
TRIP_1412,N301VR,Charter flight,2025-10-01,18402.58
TRIP_1413,N716TM,Charter flight,2025-12-01,38694.68
TRIP_1414,N301VR,Charter flight,2025-09-01,19176.99
TRIP_1415,N495DD,Owner flight,2025-06-01,40283.71
TRIP_1416,N610TX,Charter flight,2025-12-01,21566.94
TRIP_1417,N301VR,Charter flight,2025-09-01,18626.53
TRIP_1418,N301VR,Owner flight,2025-08-01,19726.72
TRIP_1419,N523AR,Charter flight,2025-08-01,37846.56
TRIP_1420,N610TX,Charter flight,2025-01-01,19252.14
TRIP_1421,N71HC,Owner flight,2026-01-01,20555.34
TRIP_1422,N531P,Charter flight,2025-09-01,22204.7
TRIP_1423,N301VR,Owner flight,2025-06-01,24897.79
TRIP_1424,N99CT,Charter flight,2025-09-01,25327.68
TRIP_1425,N610TX,Charter flight,2025-03-01,24157.81
TRIP_1426,N610TX,Owner flight,2025-12-01,20189.07
TRIP_1427,N301VR,Charter flight,2025-03-01,19493.12
TRIP_1428,N610TX,Charter flight,2025-06-01,18552.09
TRIP_1429,N604XT,Charter flight,2025-09-01,41142.89
TRIP_1430,N452M,Owner flight,2025-07-01,22826.81
TRIP_1431,N523AR,Owner flight,2026-02-01,38915.04
TRIP_1432,N495DD,Charter flight,2026-01-01,34000.29
TRIP_1433,N523AR,Charter flight,2025-03-01,27968.41
TRIP_1434,N604XT,Owner flight,2025-03-01,28888.17
TRIP_1435,N301VR,Charter flight,2025-02-01,20644.09
TRIP_1436,N301VR,Charter flight,2025-09-01,19193.31
TRIP_1437,N716TM,Charter flight,2026-01-01,32449.19
TRIP_1438,N372MZ,Charter flight,2025-03-01,36380.59
TRIP_1439,N99CT,Charter flight,2025-11-01,23034.15
TRIP_1440,N604XT,Charter flight,2025-05-01,32195.09
TRIP_1441,N610TX,Charter flight,2026-02-01,17235.98
TRIP_1442,N301VR,Owner flight,2026-02-01,18806.32
TRIP_1443,N604XT,Charter flight,2025-09-01,30824.14
TRIP_1444,N523AR,Charter flight,2025-08-01,37371.33
TRIP_1445,N452M,Charter flight,2025-02-01,20489.73
TRIP_1446,N99CT,Charter flight,2025-03-01,25201.22
TRIP_1447,N372MZ,Charter flight,2025-02-01,37938.74
TRIP_1448,N452M,Charter flight,2025-08-01,25034.64
TRIP_1449,N610TX,Charter flight,2025-06-01,16990.31
TRIP_1450,N604XT,Owner flight,2025-06-01,21988.56
TRIP_1451,N523AR,Charter flight,2025-12-01,35971.97
TRIP_1452,N579MH,Charter flight,2025-09-01,24431.27
TRIP_1453,N452M,Charter flight,2025-08-01,20193.04
TRIP_1454,N579MH,Owner flight,2025-04-01,24335.29
TRIP_1455,N301VR,Charter flight,2025-12-01,17689.93
TRIP_1456,N610TX,Charter flight,2025-04-01,21907.95
TRIP_1457,N372MZ,Charter flight,2025-09-01,37944.77
TRIP_1458,N604XT,Charter flight,2025-01-01,30201.01
TRIP_1459,N99CT,Charter flight,2026-01-01,19615.91
TRIP_1460,N604XT,Charter flight,2025-02-01,33832.54
TRIP_1461,N71HC,Owner flight,2025-02-01,18822.97
TRIP_1462,N604XT,Owner flight,2026-01-01,30355.55
TRIP_1463,N301VR,Charter flight,2026-01-01,20531.26
TRIP_1464,N604XT,Owner flight,2025-06-01,36043.22
TRIP_1465,N610TX,Charter flight,2025-04-01,18974.54
TRIP_1466,N301VR,Charter flight,2026-01-01,17773.03
TRIP_1467,N610TX,Charter flight,2025-11-01,21526.39
TRIP_1468,N71HC,Charter flight,2025-10-01,18581.7
TRIP_1469,N452M,Owner flight,2026-01-01,19726.99
TRIP_1470,N604CH,Charter flight,2025-03-01,33255.69
TRIP_1471,N579MH,Charter flight,2025-03-01,28359.98
TRIP_1472,N372MZ,Charter flight,2025-03-01,32114.28
TRIP_1473,N452M,Charter flight,2025-06-01,24813.82
TRIP_1474,N71HC,Charter flight,2026-02-01,22380.75
TRIP_1475,N71HC,Charter flight,2025-08-01,25052.25
TRIP_1476,N604XT,Charter flight,2025-11-01,37658.56
TRIP_1477,N604CH,Owner flight,2025-07-01,34115.82
TRIP_1478,N604CH,Charter flight,2026-02-01,31330.53
TRIP_1479,N604CH,Charter flight,2025-04-01,33578.35
TRIP_1480,N523AR,Owner flight,2025-11-01,40949.12
TRIP_1481,N452M,Charter flight,2025-12-01,20380.15
TRIP_1482,N301VR,Charter flight,2025-04-01,22152.3
TRIP_1483,N579MH,Charter flight,2025-11-01,24724.4
TRIP_1484,N301VR,Charter flight,2025-10-01,21124.15
TRIP_1485,N71HC,Charter flight,2025-11-01,21220.4
TRIP_1486,N71HC,Charter flight,2025-11-01,21738.35
TRIP_1487,N71HC,Charter flight,2026-02-01,18464.73
TRIP_1488,N372MZ,Charter flight,2025-11-01,33900.38
TRIP_1489,N71HC,Charter flight,2025-02-01,21273.28
TRIP_1490,N523AR,Charter flight,2026-02-01,35653.95
TRIP_1491,N716TM,Charter flight,2025-01-01,33155.18
TRIP_1492,N71HC,Charter flight,2025-09-01,21541.5
TRIP_1493,N99CT,Charter flight,2025-12-01,18572.15
TRIP_1494,N301VR,Charter flight,2025-12-01,17442.48
TRIP_1495,N579MH,Charter flight,2025-02-01,25032.45
TRIP_1496,N604XT,Owner flight,2026-01-01,30206.03
TRIP_1497,N579MH,Charter flight,2025-08-01,24980.43
TRIP_1498,N523AR,Charter flight,2025-09-01,27181.28
TRIP_1499,N71HC,Charter flight,2025-04-01,18687.53
TRIP_1500,N452M,Owner flight,2025-08-01,19681.06
TRIP_1501,N495DD,Charter flight,2025-09-01,28573.46
TRIP_1502,N523AR,Charter flight,2025-10-01,33509.31
TRIP_1503,N301VR,Owner flight,2025-10-01,23462.55
TRIP_1504,N71HC,Charter flight,2025-05-01,17324.23
TRIP_1505,N71HC,Charter flight,2026-01-01,19636.57
TRIP_1506,N71HC,Charter flight,2026-02-01,24756.61
TRIP_1507,N579MH,Charter flight,2025-07-01,20283.49
TRIP_1508,N495DD,Charter flight,2025-10-01,40588.89
TRIP_1509,N579MH,Charter flight,2025-04-01,23023.48
TRIP_1510,N604CH,Charter flight,2025-01-01,35407.65
TRIP_1511,N452M,Charter flight,2025-03-01,23728.71
TRIP_1512,N372MZ,Charter flight,2025-05-01,33059.61
TRIP_1513,N610TX,Charter flight,2025-03-01,22077.56
TRIP_1514,N301VR,Charter flight,2025-12-01,22711.49
TRIP_1515,N99CT,Owner flight,2026-01-01,18872.96
TRIP_1516,N301VR,Charter flight,2025-11-01,18596.42
TRIP_1517,N604XT,Owner flight,2025-07-01,34085.59
TRIP_1518,N452M,Charter flight,2025-12-01,20006.71
TRIP_1519,N716TM,Charter flight,2025-09-01,30684.21
TRIP_1520,N610TX,Charter flight,2025-12-01,18896.0
TRIP_1521,N301VR,Charter flight,2025-06-01,11832.74
TRIP_1522,N610TX,Charter flight,2026-01-01,19664.32
TRIP_1523,N71HC,Charter flight,2025-10-01,22735.99
TRIP_1524,N301VR,Owner flight,2025-01-01,16333.28
TRIP_1525,N523AR,Charter flight,2025-07-01,33147.42
TRIP_1526,N716TM,Charter flight,2025-03-01,44769.33
TRIP_1527,N716TM,Charter flight,2025-05-01,34909.76
TRIP_1528,N716TM,Owner flight,2025-10-01,40427.18
TRIP_1529,N604CH,Charter flight,2025-04-01,30952.34
TRIP_1530,N495DD,Charter flight,2025-10-01,36795.27
TRIP_1531,N71HC,Charter flight,2025-05-01,17544.45
TRIP_1532,N579MH,Charter flight,2025-05-01,25403.73
TRIP_1533,N372MZ,Charter flight,2025-06-01,38368.99
TRIP_1534,N716TM,Charter flight,2026-02-01,37419.9
TRIP_1535,N71HC,Charter flight,2025-10-01,19637.66
TRIP_1536,N301VR,Charter flight,2025-12-01,21187.33
TRIP_1537,N99CT,Charter flight,2025-10-01,21211.23
TRIP_1538,N604XT,Charter flight,2026-01-01,37663.96
TRIP_1539,N99CT,Owner flight,2026-01-01,20190.58
TRIP_1540,N495DD,Charter flight,2025-11-01,38724.56
TRIP_1541,N372MZ,Charter flight,2025-06-01,40738.42
TRIP_1542,N301VR,Charter flight,2025-08-01,19705.33
TRIP_1543,N579MH,Charter flight,2025-08-01,24162.54
TRIP_1544,N716TM,Owner flight,2025-11-01,31380.74
TRIP_1545,N610TX,Charter flight,2025-09-01,21350.64
TRIP_1546,N523AR,Charter flight,2025-08-01,36386.55
TRIP_1547,N604CH,Charter flight,2026-01-01,35231.95
TRIP_1548,N579MH,Charter flight,2025-11-01,24466.9
TRIP_1549,N301VR,Charter flight,2025-02-01,25304.57
TRIP_1550,N579MH,Charter flight,2026-02-01,13896.47
TRIP_1551,N610TX,Owner flight,2026-02-01,19258.36
TRIP_1552,N579MH,Charter flight,2025-12-01,22796.97
TRIP_1553,N452M,Charter flight,2025-10-01,24142.28
TRIP_1554,N452M,Charter flight,2025-12-01,21688.22
TRIP_1555,N99CT,Charter flight,2025-11-01,21749.21
TRIP_1556,N99CT,Charter flight,2025-01-01,23649.64
TRIP_1557,N579MH,Charter flight,2025-10-01,23370.15
TRIP_1558,N71HC,Owner flight,2025-02-01,22130.82
TRIP_1559,N452M,Charter flight,2025-02-01,19173.09
TRIP_1560,N452M,Charter flight,2025-12-01,17866.73
TRIP_1561,N71HC,Charter flight,2025-03-01,24985.42
TRIP_1562,N716TM,Charter flight,2025-10-01,36476.13
TRIP_1563,N604CH,Charter flight,2025-07-01,37578.65
TRIP_1564,N716TM,Charter flight,2025-02-01,30679.3
TRIP_1565,N452M,Charter flight,2026-02-01,21775.88
TRIP_1566,N523AR,Charter flight,2025-01-01,42112.93
TRIP_1567,N604XT,Owner flight,2026-02-01,33890.2
TRIP_1568,N301VR,Owner flight,2025-06-01,17360.5
TRIP_1569,N579MH,Charter flight,2025-09-01,24643.92
TRIP_1570,N523AR,Charter flight,2025-03-01,30856.41
TRIP_1571,N579MH,Charter flight,2025-06-01,18547.7
TRIP_1572,N99CT,Charter flight,2025-03-01,18663.09
TRIP_1573,N372MZ,Charter flight,2026-02-01,33029.61
TRIP_1574,N452M,Charter flight,2026-01-01,18031.88
TRIP_1575,N99CT,Charter flight,2025-01-01,23816.17
TRIP_1576,N301VR,Charter flight,2026-02-01,25224.03
TRIP_1577,N301VR,Charter flight,2026-01-01,22045.22
TRIP_1578,N604XT,Charter flight,2025-12-01,36536.78
TRIP_1579,N579MH,Charter flight,2025-05-01,23502.83
TRIP_1580,N579MH,Charter flight,2025-10-01,20862.84
TRIP_1581,N99CT,Charter flight,2026-02-01,24507.28
TRIP_1582,N71HC,Charter flight,2026-01-01,20342.87
TRIP_1583,N579MH,Owner flight,2025-11-01,22380.95
TRIP_1584,N523AR,Charter flight,2025-04-01,39059.03
TRIP_1585,N610TX,Charter flight,2025-07-01,20316.04
TRIP_1586,N301VR,Charter flight,2025-06-01,22943.24
TRIP_1587,N372MZ,Owner flight,2025-10-01,33361.01
TRIP_1588,N71HC,Charter flight,2025-07-01,23044.09
TRIP_1589,N523AR,Charter flight,2025-05-01,38919.07
TRIP_1590,N372MZ,Owner flight,2025-04-01,40299.31
TRIP_1591,N372MZ,Charter flight,2025-07-01,32162.3
TRIP_1592,N610TX,Owner flight,2025-07-01,20292.4
TRIP_1593,N301VR,Owner flight,2025-06-01,25369.43
TRIP_1594,N301VR,Owner flight,2025-08-01,19883.97
TRIP_1595,N372MZ,Charter flight,2025-04-01,38244.1
TRIP_1596,N579MH,Charter flight,2025-10-01,32016.98
TRIP_1597,N716TM,Charter flight,2025-05-01,27603.84
TRIP_1598,N301VR,Charter flight,2025-04-01,19801.11
TRIP_1599,N301VR,Charter flight,2025-12-01,20504.68
TRIP_1600,N452M,Charter flight,2025-01-01,16002.8
TRIP_1601,N99CT,Charter flight,2025-12-01,19360.07
TRIP_1602,N71HC,Charter flight,2025-08-01,18071.55
TRIP_1603,N99CT,Charter flight,2025-01-01,22644.21
TRIP_1604,N71HC,Charter flight,2025-05-01,16168.38
TRIP_1605,N301VR,Charter flight,2025-06-01,25223.31
TRIP_1606,N495DD,Charter flight,2025-06-01,37759.59
TRIP_1607,N301VR,Charter flight,2026-01-01,17865.45
TRIP_1608,N604CH,Charter flight,2025-05-01,39105.68
TRIP_1609,N716TM,Charter flight,2025-03-01,37387.92
TRIP_1610,N495DD,Charter flight,2025-05-01,34844.93
TRIP_1611,N452M,Charter flight,2025-12-01,18696.36
TRIP_1612,N604XT,Charter flight,2025-08-01,37190.65
TRIP_1613,N495DD,Charter flight,2026-02-01,35491.68
TRIP_1614,N71HC,Owner flight,2025-02-01,18776.9
TRIP_1615,N71HC,Charter flight,2025-06-01,17141.86
TRIP_1616,N604XT,Charter flight,2025-09-01,31597.64
TRIP_1617,N610TX,Charter flight,2025-08-01,19241.76
TRIP_1618,N604XT,Charter flight,2026-02-01,39649.95
TRIP_1619,N579MH,Charter flight,2025-11-01,27012.66
TRIP_1620,N372MZ,Charter flight,2025-08-01,33199.73
TRIP_1621,N523AR,Charter flight,2025-08-01,33355.22
TRIP_1622,N301VR,Charter flight,2026-01-01,22978.38
TRIP_1623,N579MH,Charter flight,2025-07-01,24935.71
TRIP_1624,N610TX,Charter flight,2025-08-01,21133.54
TRIP_1625,N99CT,Charter flight,2026-01-01,18741.56
TRIP_1626,N372MZ,Owner flight,2025-06-01,34506.32
TRIP_1627,N99CT,Charter flight,2025-02-01,20510.65
TRIP_1628,N495DD,Charter flight,2025-02-01,34635.23
TRIP_1629,N301VR,Charter flight,2025-08-01,22335.17
TRIP_1630,N523AR,Charter flight,2025-11-01,38061.42
TRIP_1631,N604CH,Charter flight,2025-01-01,31324.17
TRIP_1632,N71HC,Charter flight,2025-06-01,19249.46
TRIP_1633,N604XT,Charter flight,2026-01-01,32250.51
TRIP_1634,N604CH,Charter flight,2025-06-01,40554.1
TRIP_1635,N610TX,Owner flight,2025-11-01,26133.73
TRIP_1636,N716TM,Charter flight,2025-04-01,33145.51
TRIP_1637,N71HC,Owner flight,2025-12-01,20082.26
TRIP_1638,N99CT,Charter flight,2025-11-01,22605.79
TRIP_1639,N610TX,Charter flight,2026-01-01,18731.97
TRIP_1640,N610TX,Charter flight,2025-11-01,22662.27
TRIP_1641,N495DD,Charter flight,2026-01-01,34916.52
TRIP_1642,N452M,Owner flight,2025-10-01,16140.65
TRIP_1643,N495DD,Charter flight,2025-03-01,29798.27
TRIP_1644,N579MH,Charter flight,2026-01-01,22817.51
TRIP_1645,N301VR,Charter flight,2025-11-01,23557.37
TRIP_1646,N604CH,Charter flight,2025-03-01,31429.86
TRIP_1647,N301VR,Charter flight,2026-01-01,19164.75
TRIP_1648,N452M,Charter flight,2026-01-01,21027.81
TRIP_1649,N604CH,Charter flight,2025-01-01,28324.94
TRIP_1650,N372MZ,Owner flight,2025-03-01,36194.21
TRIP_1651,N301VR,Charter flight,2025-04-01,16640.65
TRIP_1652,N716TM,Charter flight,2025-11-01,37268.74
TRIP_1653,N716TM,Charter flight,2025-11-01,31764.89
TRIP_1654,N71HC,Charter flight,2025-05-01,18144.88
TRIP_1655,N301VR,Charter flight,2025-03-01,21181.99
TRIP_1656,N610TX,Charter flight,2025-06-01,22484.98
TRIP_1657,N579MH,Charter flight,2025-11-01,25316.91
TRIP_1658,N716TM,Charter flight,2026-02-01,35830.57
TRIP_1659,N71HC,Owner flight,2025-12-01,21054.51
TRIP_1660,N523AR,Charter flight,2025-05-01,36529.29
TRIP_1661,N579MH,Charter flight,2025-03-01,25568.13
TRIP_1662,N495DD,Owner flight,2025-06-01,33422.88
TRIP_1663,N610TX,Owner flight,2025-06-01,22136.26
TRIP_1664,N523AR,Charter flight,2026-02-01,31807.24
TRIP_1665,N610TX,Charter flight,2025-08-01,23228.48
TRIP_1666,N452M,Charter flight,2025-02-01,22456.11
TRIP_1667,N99CT,Owner flight,2025-01-01,25952.25
TRIP_1668,N610TX,Owner flight,2025-04-01,21784.62
TRIP_1669,N301VR,Charter flight,2025-07-01,22772.75
TRIP_1670,N452M,Charter flight,2025-11-01,16598.65
TRIP_1671,N71HC,Charter flight,2025-10-01,22854.24
TRIP_1672,N452M,Charter flight,2025-03-01,23441.14
TRIP_1673,N452M,Charter flight,2025-03-01,24261.8
TRIP_1674,N604CH,Charter flight,2025-05-01,35481.87
TRIP_1675,N604CH,Owner flight,2025-05-01,33632.43
TRIP_1676,N716TM,Charter flight,2026-01-01,30641.94
TRIP_1677,N301VR,Charter flight,2025-10-01,18004.91
TRIP_1678,N71HC,Charter flight,2025-03-01,20435.98
TRIP_1679,N99CT,Charter flight,2025-09-01,16121.41
TRIP_1680,N372MZ,Charter flight,2025-04-01,31927.13
TRIP_1681,N71HC,Charter flight,2026-01-01,20723.81
TRIP_1682,N610TX,Charter flight,2026-01-01,20668.01
TRIP_1683,N604XT,Owner flight,2025-03-01,31122.42
TRIP_1684,N452M,Charter flight,2025-11-01,17415.34
TRIP_1685,N301VR,Charter flight,2025-02-01,17788.72
TRIP_1686,N452M,Charter flight,2025-10-01,19947.87
TRIP_1687,N610TX,Charter flight,2026-01-01,25824.49
TRIP_1688,N523AR,Charter flight,2025-11-01,39241.36
TRIP_1689,N579MH,Charter flight,2025-09-01,24749.68
TRIP_1690,N604CH,Charter flight,2025-04-01,37215.56
TRIP_1691,N99CT,Charter flight,2025-03-01,23039.66
TRIP_1692,N531P,Charter flight,2025-07-01,26364.67
TRIP_1693,N71HC,Charter flight,2025-08-01,19729.48
TRIP_1694,N99CT,Owner flight,2025-11-01,18386.03
TRIP_1695,N71HC,Owner flight,2026-02-01,20186.81
TRIP_1696,N301VR,Charter flight,2025-02-01,23010.6
TRIP_1697,N301VR,Charter flight,2025-07-01,19824.02
TRIP_1698,N301VR,Owner flight,2025-12-01,17738.31
TRIP_1699,N610TX,Charter flight,2025-05-01,16191.38
TRIP_1700,N579MH,Charter flight,2025-11-01,23576.39
TRIP_1701,N610TX,Owner flight,2025-05-01,17935.89
TRIP_1702,N523AR,Charter flight,2025-03-01,33253.94
TRIP_1703,N71HC,Owner flight,2025-05-01,24140.58
TRIP_1704,N531P,Owner flight,2025-12-01,23811.53
TRIP_1705,N523AR,Charter flight,2025-02-01,31998.16
TRIP_1706,N301VR,Charter flight,2025-04-01,21271.88
TRIP_1707,N604XT,Charter flight,2025-06-01,42683.82
TRIP_1708,N99CT,Charter flight,2025-01-01,20198.26
TRIP_1709,N579MH,Charter flight,2025-10-01,15755.66
TRIP_1710,N604XT,Charter flight,2025-04-01,37600.31
TRIP_1711,N99CT,Charter flight,2025-06-01,21366.08
TRIP_1712,N301VR,Charter flight,2025-09-01,20725.31
TRIP_1713,N604CH,Charter flight,2026-02-01,34123.29
TRIP_1714,N523AR,Charter flight,2025-11-01,31770.91
TRIP_1715,N301VR,Charter flight,2025-11-01,24287.44
TRIP_1716,N610TX,Charter flight,2026-01-01,15904.23
TRIP_1717,N301VR,Owner flight,2025-02-01,19727.6
TRIP_1718,N372MZ,Owner flight,2025-11-01,33670.64
TRIP_1719,N610TX,Charter flight,2025-07-01,22633.6
TRIP_1720,N716TM,Owner flight,2025-06-01,39942.64
TRIP_1721,N301VR,Charter flight,2025-02-01,19933.17
TRIP_1722,N301VR,Charter flight,2025-08-01,20982.41
TRIP_1723,N716TM,Charter flight,2025-07-01,36111.95
TRIP_1724,N301VR,Charter flight,2025-11-01,23133.32
TRIP_1725,N372MZ,Owner flight,2025-05-01,39130.92
TRIP_1726,N301VR,Charter flight,2025-12-01,19153.97
TRIP_1727,N531P,Charter flight,2025-05-01,25532.65
TRIP_1728,N610TX,Charter flight,2025-07-01,21458.13
TRIP_1729,N452M,Charter flight,2025-09-01,20210.23
TRIP_1730,N579MH,Charter flight,2025-11-01,25308.24
TRIP_1731,N716TM,Charter flight,2025-09-01,35080.75
TRIP_1732,N579MH,Charter flight,2025-09-01,24552.62
TRIP_1733,N495DD,Charter flight,2025-06-01,29575.97
TRIP_1734,N523AR,Charter flight,2025-10-01,31328.15
TRIP_1735,N301VR,Charter flight,2025-06-01,22544.39
TRIP_1736,N452M,Charter flight,2025-03-01,17473.53
TRIP_1737,N523AR,Charter flight,2025-01-01,36880.44
TRIP_1738,N99CT,Charter flight,2025-07-01,20296.44
TRIP_1739,N71HC,Charter flight,2025-04-01,23076.64
TRIP_1740,N71HC,Charter flight,2025-01-01,22122.0
TRIP_1741,N452M,Charter flight,2025-08-01,19366.8
TRIP_1742,N372MZ,Owner flight,2025-12-01,34107.01
TRIP_1743,N604CH,Charter flight,2025-06-01,27057.85
TRIP_1744,N301VR,Charter flight,2025-06-01,20174.0
TRIP_1745,N71HC,Owner flight,2025-02-01,17324.63
TRIP_1746,N523AR,Charter flight,2025-01-01,34125.17
TRIP_1747,N301VR,Charter flight,2026-01-01,18905.2
TRIP_1748,N716TM,Charter flight,2026-02-01,31493.48
TRIP_1749,N604CH,Charter flight,2026-02-01,39750.9
TRIP_1750,N301VR,Charter flight,2025-02-01,17309.47
TRIP_1751,N495DD,Owner flight,2025-04-01,31147.74
TRIP_1752,N99CT,Charter flight,2025-02-01,18754.47
TRIP_1753,N301VR,Charter flight,2025-01-01,19297.2
TRIP_1754,N716TM,Owner flight,2025-07-01,31492.89
TRIP_1755,N610TX,Owner flight,2025-11-01,19602.13
TRIP_1756,N604CH,Charter flight,2025-11-01,36208.62
TRIP_1757,N610TX,Charter flight,2025-12-01,22174.65
TRIP_1758,N523AR,Owner flight,2025-08-01,37485.23
TRIP_1759,N301VR,Charter flight,2025-06-01,15729.49
TRIP_1760,N579MH,Charter flight,2025-04-01,25330.69
TRIP_1761,N523AR,Owner flight,2026-02-01,36767.59
TRIP_1762,N452M,Charter flight,2025-06-01,18844.0
TRIP_1763,N301VR,Charter flight,2025-03-01,24669.21
TRIP_1764,N523AR,Charter flight,2025-12-01,39350.66
TRIP_1765,N99CT,Charter flight,2025-08-01,20042.44
TRIP_1766,N71HC,Charter flight,2025-10-01,19010.08
TRIP_1767,N372MZ,Charter flight,2026-02-01,41605.78
TRIP_1768,N523AR,Charter flight,2026-01-01,34923.95
TRIP_1769,N71HC,Charter flight,2026-01-01,20712.59
TRIP_1770,N71HC,Charter flight,2025-02-01,20681.14
TRIP_1771,N523AR,Charter flight,2025-05-01,44212.42
TRIP_1772,N604CH,Charter flight,2025-01-01,34133.94
TRIP_1773,N452M,Charter flight,2025-06-01,20440.9
TRIP_1774,N610TX,Charter flight,2025-02-01,18422.34
TRIP_1775,N604CH,Charter flight,2025-04-01,33442.0
TRIP_1776,N71HC,Charter flight,2025-06-01,17921.52
TRIP_1777,N604XT,Charter flight,2025-10-01,31757.07
TRIP_1778,N523AR,Charter flight,2025-11-01,27760.19
TRIP_1779,N716TM,Charter flight,2025-08-01,38526.1
TRIP_1780,N452M,Owner flight,2025-12-01,20891.87
TRIP_1781,N301VR,Charter flight,2025-08-01,21097.77
TRIP_1782,N452M,Charter flight,2025-11-01,20368.9
TRIP_1783,N523AR,Charter flight,2025-06-01,35287.06
TRIP_1784,N604XT,Charter flight,2025-04-01,41476.56
TRIP_1785,N604XT,Owner flight,2025-08-01,31924.91
TRIP_1786,N452M,Charter flight,2026-01-01,21195.89
TRIP_1787,N604XT,Charter flight,2025-08-01,36091.96
TRIP_1788,N579MH,Charter flight,2025-10-01,27996.96
TRIP_1789,N301VR,Charter flight,2026-02-01,21596.64
TRIP_1790,N495DD,Charter flight,2025-01-01,36955.68
TRIP_1791,N99CT,Charter flight,2025-04-01,17354.33
TRIP_1792,N372MZ,Charter flight,2025-04-01,31764.39
TRIP_1793,N495DD,Charter flight,2025-07-01,30332.45
TRIP_1794,N604XT,Owner flight,2026-02-01,25096.51
TRIP_1795,N301VR,Owner flight,2026-02-01,21493.0
TRIP_1796,N301VR,Charter flight,2025-11-01,19845.93
TRIP_1797,N372MZ,Charter flight,2025-07-01,36596.29
TRIP_1798,N301VR,Charter flight,2026-01-01,20588.72
TRIP_1799,N301VR,Charter flight,2025-11-01,21101.09
TRIP_1800,N301VR,Owner flight,2025-08-01,23845.29
TRIP_1801,N610TX,Charter flight,2025-11-01,20518.24
TRIP_1802,N372MZ,Charter flight,2025-05-01,37675.96
TRIP_1803,N71HC,Owner flight,2025-07-01,19744.39
